*******************************************************************************
Ephemeris / WWW_USER Sat Jun 23 08:34:32 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Moon (301)                      {source: DE431mx}
Center body name: Earth (399)                     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2024-Jan-25 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Mar-25 00:00:00.0000 TDB
Step-size       : 60 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460351.500000000, A.D. 2024-Feb-11 00:00:00.0000,  3.270472576140684E+05, -1.444610565843501E+05, -2.071110717618099E+04,  4.512504008769010E-01,  9.994227570046611E-01,  7.377221591344757E-02,
2460351.541666667, A.D. 2024-Feb-11 01:00:00.0000,  3.286532418039336E+05, -1.408551150411239E+05, -2.044434778311372E+04,  4.409547586046908E-01,  1.003858947841843E+00,  7.442601752068073E-02,
2460351.583333333, A.D. 2024-Feb-11 02:00:00.0000,  3.302220731456698E+05, -1.372334104058673E+05, -2.017525019526995E+04,  4.306101746446248E-01,  1.008179934469621E+00,  7.507119815568986E-02,
2460351.625000000, A.D. 2024-Feb-11 03:00:00.0000,  3.317535780994851E+05, -1.335963584353638E+05, -1.990384560752009E+04,  4.202181226998304E-01,  1.012385153190010E+00,  7.570766957803676E-02,
2460351.666666667, A.D. 2024-Feb-11 04:00:00.0000,  3.332475884449231E+05, -1.299443768737958E+05, -1.963016552916064E+04,  4.097800841747076E-01,  1.016474063610676E+00,  7.633534535080949E-02,
2460351.708333333, A.D. 2024-Feb-11 05:00:00.0000,  3.347039413077347E+05, -1.262778853686337E+05, -1.935424177738065E+04,  3.992975477010285E-01,  1.020446148759884E+00,  7.695414086318503E-02,
2460351.750000000, A.D. 2024-Feb-11 06:00:00.0000,  3.361224791850413E+05, -1.225973053861329E+05, -1.907610647064869E+04,  3.887720086622087E-01,  1.024300915189400E+00,  7.756397335200771E-02,
2460351.791666667, A.D. 2024-Feb-11 07:00:00.0000,  3.375030499687820E+05, -1.189030601264821E+05, -1.879579202202387E+04,  3.782049687161128E-01,  1.028037893065356E+00,  7.816476192236849E-02,
2460351.833333333, A.D. 2024-Feb-11 08:00:00.0000,  3.388455069674407E+05, -1.151955744386459E+05, -1.851333113239457E+04,  3.675979353167657E-01,  1.031656636247060E+00,  7.875642756717915E-02,
2460351.875000000, A.D. 2024-Feb-11 09:00:00.0000,  3.401497089260507E+05, -1.114752747349459E+05, -1.822875678364866E+04,  3.569524212353324E-01,  1.035156722353748E+00,  7.933889318572668E-02,
2460351.916666667, A.D. 2024-Feb-11 10:00:00.0000,  3.414155200444731E+05, -1.077425889054226E+05, -1.794210223177864E+04,  3.462699440807292E-01,  1.038537752819314E+00,  7.991208360120361E-02,
2460351.958333333, A.D. 2024-Feb-11 11:00:00.0000,  3.426428099939497E+05, -1.039979462320222E+05, -1.765340099992560E+04,  3.355520258202241E-01,  1.041799352935036E+00,  8.047592557720784E-02,
2460352.000000000, A.D. 2024-Feb-11 12:00:00.0000,  3.438314539319313E+05, -1.002417773026512E+05, -1.736268687136557E+04,  3.248001923003866E-01,  1.044941171880342E+00,  8.103034783320268E-02,
2460352.041666667, A.D. 2024-Feb-11 13:00:00.0000,  3.449813325151814E+05, -9.647451392514116E+04, -1.706999388244220E+04,  3.140159727687370E-01,  1.047962882741673E+00,  8.157528105893480E-02,
2460352.083333333, A.D. 2024-Feb-11 14:00:00.0000,  3.460923319111597E+05, -9.269658904116778E+04, -1.677535631544932E+04,  3.032008993964392E-01,  1.050864182519507E+00,  8.211065792780725E-02,
2460352.125000000, A.D. 2024-Feb-11 15:00:00.0000,  3.471643438076907E+05, -8.890843664016495E+04, -1.647880869146726E+04,  2.923565068023861E-01,  1.053644792123618E+00,  8.263641310920167E-02,
2460352.166666667, A.D. 2024-Feb-11 16:00:00.0000,  3.481972654209215E+05, -8.511049167327763E+04, -1.618038576315679E+04,  2.814843315790054E-01,  1.056304456356656E+00,  8.315248327975255E-02,
2460352.208333333, A.D. 2024-Feb-11 17:00:00.0000,  3.491909995015757E+05, -8.130318996739437E+04, -1.588012250751419E+04,  2.705859118201199E-01,  1.058842943886148E+00,  8.365880713356838E-02,
2460352.250000000, A.D. 2024-Feb-11 18:00:00.0000,  3.501454543395118E+05, -7.748696813930117E+04, -1.557805411859166E+04,  2.596627866511808E-01,  1.061260047205024E+00,  8.415532539140486E-02,
2460352.291666667, A.D. 2024-Feb-11 19:00:00.0000,  3.510605437665961E+05, -7.366226350999848E+04, -1.527421600018630E+04,  2.487164957621881E-01,  1.063555582580778E+00,  8.464198080878804E-02,
2460352.333333333, A.D. 2024-Feb-11 20:00:00.0000,  3.519361871578984E+05, -6.982951401922098E+04, -1.496864375850199E+04,  2.377485789436016E-01,  1.065729389993398E+00,  8.511871818309152E-02,
2460352.375000000, A.D. 2024-Feb-11 21:00:00.0000,  3.527723094312234E+05, -6.598915814020086E+04, -1.466137319478756E+04,  2.267605756255362E-01,  1.067781333062184E+00,  8.558548435957225E-02,
2460352.416666667, A.D. 2024-Feb-11 22:00:00.0000,  3.535688410449889E+05, -6.214163479471490E+04, -1.435244029795499E+04,  2.157540244205275E-01,  1.069711298961600E+00,  8.604222823636631E-02,
2460352.458333333, A.D. 2024-Feb-11 23:00:00.0000,  3.543257179944656E+05, -5.828738326845325E+04, -1.404188123718176E+04,  2.047304626701383E-01,  1.071519198326301E+00,  8.648890076845206E-02,
2460352.500000000, A.D. 2024-Feb-12 00:00:00.0000,  3.550428818063916E+05, -5.442684312674981E+04, -1.372973235450055E+04,  1.936914259956688E-01,  1.073204965145487E+00,  8.692545497058718E-02,
2460352.541666667, A.D. 2024-Feb-12 01:00:00.0000,  3.557202795320649E+05, -5.056045413068860E+04, -1.341603015738057E+04,  1.826384479073134E-01,  1.074768556664323E+00,  8.735184591930190E-02,
2460352.583333333, A.D. 2024-Feb-12 02:00:00.0000,  3.563578637387585E+05, -4.668865615362182E+04, -1.310081131129958E+04,  1.715730592464028E-01,  1.076209953236617E+00,  8.776803075512390E-02,
2460352.625000000, A.D. 2024-Feb-12 03:00:00.0000,  3.569555924994987E+05, -4.281188909824278E+04, -1.278411263231954E+04,  1.604967878531198E-01,  1.077529158188635E+00,  8.817396867978738E-02,
2460352.666666667, A.D. 2024-Feb-12 04:00:00.0000,  3.575134293814306E+05, -3.893059281412102E+04, -1.246597107966466E+04,  1.494111581049505E-01,  1.078726197682222E+00,  8.856962095680460E-02,
2460352.708333333, A.D. 2024-Feb-12 05:00:00.0000,  3.580313434325915E+05, -3.504520701577099E+04, -1.214642374830211E+04,  1.383176904943308E-01,  1.079801120559515E+00,  8.895495090941496E-02,
2460352.750000000, A.D. 2024-Feb-12 06:00:00.0000,  3.585093091671724E+05, -3.115617120129630E+04, -1.182550786153230E+04,  1.272179012121319E-01,  1.080753998178426E+00,  8.932992391758704E-02,
2460352.791666667, A.D. 2024-Feb-12 07:00:00.0000,  3.589473065492922E+05, -2.726392457164263E+04, -1.150326076359143E+04,  1.161133017372290E-01,  1.081584924239105E+00,  8.969450741408080E-02,
2460352.833333333, A.D. 2024-Feb-12 08:00:00.0000,  3.593453209753051E+05, -2.336890595049137E+04, -1.117971991226981E+04,  1.050053984323924E-01,  1.082294014601604E+00,  9.004867087958451E-02,
2460352.875000000, A.D. 2024-Feb-12 09:00:00.0000,  3.597033432546646E+05, -1.947155370482487E+04, -1.085492287154962E+04,  9.389569214672090E-02,  1.082881407094967E+00,  9.039238583694403E-02,
2460352.916666667, A.D. 2024-Feb-12 10:00:00.0000,  3.600213695893696E+05, -1.557230566619452E+04, -1.052890730426471E+04,  8.278567782483487E-02,  1.083347261317998E+00,  9.072562584448990E-02,
2460352.958333333, A.D. 2024-Feb-12 11:00:00.0000,  3.602994015520142E+05, -1.167159905272015E+04, -1.020171096478633E+04,  7.167684412303035E-02,  1.083691758431929E+00,  9.104836648848841E-02,
2460353.000000000, A.D. 2024-Feb-12 12:00:00.0000,  3.605374460624704E+05, -7.769870391850396E+03, -9.873371691737308E+03,  6.057067303258668E-02,  1.083915100945260E+00,  9.136058537472536E-02,
2460353.041666667, A.D. 2024-Feb-12 13:00:00.0000,  3.607355153632266E+05, -3.867555443911213E+03, -9.543927400738368E+03,  4.946863951040847E-02,  1.084017512491002E+00,  9.166226211924344E-02,
2460353.083333333, A.D. 2024-Feb-12 14:00:00.0000,  3.608936269934102E+05,  3.491087353034391E+01, -9.213416077188958E+03,  3.837221111717223E-02,  1.083999237596612E+00,  9.195337833824829E-02,
2460353.125000000, A.D. 2024-Feb-12 15:00:00.0000,  3.610118037615212E+05,  3.937094560461397E+03, -8.881875769086149E+03,  2.728284766313756E-02,  1.083860541446854E+00,  9.223391763720534E-02,
2460353.166666667, A.D. 2024-Feb-12 16:00:00.0000,  3.610900737169054E+05,  7.838562608352484E+03, -8.549344579884109E+03,  1.620200086177101E-02,  1.083601709639875E+00,  9.250386559914353E-02,
2460353.208333333, A.D. 2024-Feb-12 17:00:00.0000,  3.611284701199937E+05,  1.173888307319684E+04, -8.215860661397071E+03,  5.131113991320733E-03,  1.083223047936760E+00,  9.276320977218511E-02,
2460353.250000000, A.D. 2024-Feb-12 18:00:00.0000,  3.611270314113388E+05,  1.563762514763681E+04, -7.881462206748578E+03, -5.928378435530381E-03,  1.082724882004838E+00,  9.301193965632565E-02,
2460353.291666667, A.D. 2024-Feb-12 19:00:00.0000,  3.610858011794763E+05,  1.953435923215519E+04, -7.546187443369647E+03, -1.697505099381737E-02,  1.082107557155017E+00,  9.325004668947967E-02,
2460353.333333333, A.D. 2024-Feb-12 20:00:00.0000,  3.610048281276420E+05,  2.342865700531073E+04, -7.210074626048420E+03, -2.800748766014402E-02,  1.081371438073431E+00,  9.347752423281691E-02,
2460353.375000000, A.D. 2024-Feb-12 21:00:00.0000,  3.608841660393734E+05,  2.732009149299792E+04, -6.873162030033935E+03, -3.902428211813772E-02,  1.080516908547657E+00,  9.369436755540911E-02,
2460353.416666667, A.D. 2024-Feb-12 22:00:00.0000,  3.607238737430280E+05,  3.120823713671141E+04, -6.535487944196237E+03, -5.002403805542072E-02,  1.079544371187818E+00,  9.390057381820793E-02,
2460353.458333333, A.D. 2024-Feb-12 23:00:00.0000,  3.605240150752462E+05,  3.509266986079799E+04, -6.197090664245525E+03, -6.100536945202439E-02,  1.078454247142814E+00,  9.409614205737926E-02,
2460353.500000000, A.D. 2024-Feb-13 00:00:00.0000,  3.602846588433933E+05,  3.897296713867836E+04, -5.858008486012164E+03, -7.196690086017947E-02,  1.077246975811982E+00,  9.428107316701151E-02,
2460353.541666667, A.D. 2024-Feb-13 01:00:00.0000,  3.600058787870086E+05,  4.284870805802337E+04, -5.518279698790400E+03, -8.290726767542728E-02,  1.075923014552467E+00,  9.445536988122649E-02,
2460353.583333333, A.D. 2024-Feb-13 02:00:00.0000,  3.596877535382946E+05,  4.671947338486922E+04, -5.177942578747123E+03, -9.382511639900619E-02,  1.074482838382566E+00,  9.461903675570865E-02,
2460353.625000000, A.D. 2024-Feb-13 03:00:00.0000,  3.593303665816773E+05,  5.058484562665797E+04, -4.837035382398422E+03, -1.047191048914764E-01,  1.072926939681338E+00,  9.477208014868183E-02,
2460353.666666667, A.D. 2024-Feb-13 04:00:00.0000,  3.589338062124693E+05,  5.444440909419040E+04, -4.495596340155491E+03, -1.155879026175566E-01,  1.071255827884745E+00,  9.491450820135244E-02,
2460353.708333333, A.D. 2024-Feb-13 05:00:00.0000,  3.584981654946675E+05,  5.829774996247906E+04, -4.153663649941798E+03, -1.264301908821540E-01,  1.069470029178607E+00,  9.504633081784397E-02,
2460353.750000000, A.D. 2024-Feb-13 06:00:00.0000,  3.580235422179163E+05,  6.214445633049067E+04, -3.811275470883495E+03, -1.372446630575795E-01,  1.067570086188639E+00,  9.516755964464418E-02,
2460353.791666667, A.D. 2024-Feb-13 07:00:00.0000,  3.575100388536700E+05,  6.598411827976775E+04, -3.468469917074581E+03, -1.480300248019472E-01,  1.065556557667830E+00,  9.527820804959214E-02,
2460353.833333333, A.D. 2024-Feb-13 08:00:00.0000,  3.569577625105832E+05,  6.981632793192053E+04, -3.125285051418497E+03, -1.587849942687675E-01,  1.063430018181448E+00,  9.537829110042162E-02,
2460353.875000000, A.D. 2024-Feb-13 09:00:00.0000,  3.563668248891639E+05,  7.364067950498094E+04, -2.781758879547808E+03, -1.695083023077502E-01,  1.061191057789922E+00,  9.546782554289068E-02,
2460353.916666667, A.D. 2024-Feb-13 10:00:00.0000,  3.557373422357182E+05,  7.745676936861148E+04, -2.437929343823223E+03, -1.801986926568426E-01,  1.058840281729855E+00,  9.554682977851586E-02,
2460353.958333333, A.D. 2024-Feb-13 11:00:00.0000,  3.550694352956209E+05,  8.126419609816295E+04, -2.093834317413552E+03, -1.908549221255364E-01,  1.056378310093448E+00,  9.561532384193622E-02,
2460354.000000000, A.D. 2024-Feb-13 12:00:00.0000,  3.543632292659406E+05,  8.506256052757532E+04, -1.749511598457670E+03, -2.014757607694821E-01,  1.053805777506557E+00,  9.567332937792844E-02,
2460354.041666667, A.D. 2024-Feb-13 13:00:00.0000,  3.536188537474519E+05,  8.885146580111788E+04, -1.404998904309985E+03, -2.120599920564622E-01,  1.051123332805657E+00,  9.572086961809639E-02,
2460354.083333333, A.D. 2024-Feb-13 14:00:00.0000,  3.528364426960665E+05,  9.263051742396457E+04, -1.060333865870169E+03, -2.226064130237759E-01,  1.048331638713935E+00,  9.575796935725867E-02,
2460354.125000000, A.D. 2024-Feb-13 15:00:00.0000,  3.520161343737119E+05,  9.639932331160217E+04, -7.155540219985560E+02, -2.331138344270984E-01,  1.045431371516775E+00,  9.578465492955324E-02,
2460354.166666667, A.D. 2024-Feb-13 16:00:00.0000,  3.511580712986904E+05,  1.001574938380695E+05, -3.706968140180761E+02, -2.435810808808856E-01,  1.042423220736844E+00,  9.580095418428503E-02,
2460354.208333333, A.D. 2024-Feb-13 17:00:00.0000,  3.502624001955472E+05,  1.039046418830265E+05, -2.579958030334819E+01, -2.540069909903976E-01,  1.039307888809031E+00,  9.580689646153445E-02,
2460354.250000000, A.D. 2024-Feb-13 18:00:00.0000,  3.493292719444782E+05,  1.076403828776531E+05,  3.191004490418345E+02, -2.643904174754250E-01,  1.036086090755451E+00,  9.580251256755185E-02,
2460354.291666667, A.D. 2024-Feb-13 19:00:00.0000,  3.483588415303073E+05,  1.113643348493789E+05,  6.639661574180354E+02, -2.747302272858049E-01,  1.032758553860737E+00,  9.578783474995695E-02,
2460354.333333333, A.D. 2024-Feb-13 20:00:00.0000,  3.473512679910627E+05,  1.150761184654440E+05,  1.008760546874357E+03, -2.850253017088201E-01,  1.029326017347836E+00,  9.576289667276389E-02,
2460354.375000000, A.D. 2024-Feb-13 21:00:00.0000,  3.463067143661808E+05,  1.187753570752951E+05,  1.353446743162116E+03, -2.952745364685825E-01,  1.025789232054513E+00,  9.572773339125440E-02,
2460354.416666667, A.D. 2024-Feb-13 22:00:00.0000,  3.452253476443665E+05,  1.224616767518172E+05,  1.697988000698126E+03, -3.054768418175038E-01,  1.022148960110774E+00,  9.568238132671752E-02,
2460354.458333333, A.D. 2024-Feb-13 23:00:00.0000,  3.441073387111382E+05,  1.261347063314071E+05,  2.042347707436558E+03, -3.156311426199624E-01,  1.018405974617404E+00,  9.562687824107619E-02,
2460354.500000000, A.D. 2024-Feb-14 00:00:00.0000,  3.429528622960860E+05,  1.297940774528913E+05,  2.386489389649469E+03, -3.257363784282838E-01,  1.014561059325800E+00,  9.556126321142250E-02,
2460354.541666667, A.D. 2024-Feb-14 01:00:00.0000,  3.417620969198697E+05,  1.334394245952944E+05,  2.730376716615479E+03, -3.357915035511492E-01,  1.010615008319304E+00,  9.548557660447504E-02,
2460354.583333333, A.D. 2024-Feb-14 02:00:00.0000,  3.405352248409839E+05,  1.370703851144624E+05,  3.073973505216301E+03, -3.457954871145587E-01,  1.006568625696204E+00,  9.539986005098533E-02,
2460354.625000000, A.D. 2024-Feb-14 03:00:00.0000,  3.392724320023167E+05,  1.406865992785494E+05,  3.417243724441199E+03, -3.557473131154739E-01,  1.002422725254583E+00,  9.530415642010326E-02,
2460354.666666667, A.D. 2024-Feb-14 04:00:00.0000,  3.379739079775285E+05,  1.442877103023719E+05,  3.760151499798980E+03, -3.656459804682721E-01,  9.981781301791741E-01,  9.519850979372574E-02,
2460354.708333333, A.D. 2024-Feb-14 05:00:00.0000,  3.366398459172770E+05,  1.478733643806408E+05,  4.102661117637748E+03, -3.754905030441442E-01,  9.938356727304065E-01,  9.508296544084316E-02,
2460354.750000000, A.D. 2024-Feb-14 06:00:00.0000,  3.352704424953111E+05,  1.514432107200773E+05,  4.444737029372336E+03, -3.852799097035755E-01,  9.893961939357685E-01,  9.495756979190118E-02,
2460354.791666667, A.D. 2024-Feb-14 07:00:00.0000,  3.338658978544618E+05,  1.549969015704230E+05,  4.786343855619321E+03, -3.950132443220487E-01,  9.848605432836659E-01,  9.482237041319436E-02,
2460354.833333333, A.D. 2024-Feb-14 08:00:00.0000,  3.324264155525519E+05,  1.585340922543514E+05,  5.127446390240148E+03, -4.046895658091113E-01,  9.802295784199000E-01,  9.467741598130913E-02,
2460354.875000000, A.D. 2024-Feb-14 09:00:00.0000,  3.309522025082486E+05,  1.620544411962929E+05,  5.468009604292223E+03, -4.143079481209545E-01,  9.755041648469153E-01,  9.452275625762879E-02,
2460354.916666667, A.D. 2024-Feb-14 10:00:00.0000,  3.294434689468826E+05,  1.655576099501812E+05,  5.807998649888461E+03, -4.238674802666492E-01,  9.706851756259406E-01,  9.435844206292099E-02,
2460354.958333333, A.D. 2024-Feb-14 11:00:00.0000,  3.279004283462556E+05,  1.690432632261334E+05,  6.147378863965445E+03, -4.333672663081897E-01,  9.657734910821576E-01,  9.418452525201471E-02,
2460355.000000000, A.D. 2024-Feb-14 12:00:00.0000,  3.263232973824593E+05,  1.725110689160749E+05,  6.486115771960605E+03, -4.428064253544958E-01,  9.607699985130077E-01,  9.400105868859054E-02,
2460355.041666667, A.D. 2024-Feb-14 13:00:00.0000,  3.247122958757256E+05,  1.759606981183182E+05,  6.824175091398858E+03, -4.521840915495259E-01,  9.556755918997598E-01,  9.380809622008912E-02,
2460355.083333333, A.D. 2024-Feb-14 14:00:00.0000,  3.230676467363304E+05,  1.793918251611116E+05,  7.161522735389284E+03, -4.614994140546561E-01,  9.504911716224393E-01,  9.360569265275748E-02,
2460355.125000000, A.D. 2024-Feb-14 15:00:00.0000,  3.213895759105718E+05,  1.828041276251660E+05,  7.498124816032039E+03, -4.707515570254774E-01,  9.452176441782252E-01,  9.339390372684275E-02,
2460355.166666667, A.D. 2024-Feb-14 16:00:00.0000,  3.196783123268400E+05,  1.861972863651755E+05,  7.833947647736379E+03, -4.799396995831718E-01,  9.398559219034095E-01,  9.317278609194746E-02,
2460355.208333333, A.D. 2024-Feb-14 17:00:00.0000,  3.179340878418010E+05,  1.895709855303433E+05,  8.168957750450238E+03, -4.890630357806170E-01,  9.344069226990086E-01,  9.294239728255582E-02,
2460355.250000000, A.D. 2024-Feb-14 18:00:00.0000,  3.161571371867111E+05,  1.929249125839259E+05,  8.503121852802040E+03, -4.981207745633832E-01,  9.288715697601128E-01,  9.270279569374695E-02,
2460355.291666667, A.D. 2024-Feb-14 19:00:00.0000,  3.143476979138811E+05,  1.962587583218109E+05,  8.836406895155320E+03, -5.071121397257741E-01,  9.232507913090491E-01,  9.245404055710038E-02,
2460355.333333333, A.D. 2024-Feb-14 20:00:00.0000,  3.125060103433068E+05,  1.995722168901403E+05,  9.168780032577197E+03, -5.160363698620716E-01,  9.175455203324366E-01,  9.219619191680828E-02,
2460355.375000000, A.D. 2024-Feb-14 21:00:00.0000,  3.106323175094841E+05,  2.028649858019942E+05,  9.500208637721109E+03, -5.248927183131412E-01,  9.117566943221953E-01,  9.192931060600390E-02,
2460355.416666667, A.D. 2024-Feb-14 22:00:00.0000,  3.087268651084240E+05,  2.061367659531504E+05,  9.830660303624478E+03, -5.336804531085525E-01,  9.058852550205756E-01,  9.165345822331300E-02,
2460355.458333333, A.D. 2024-Feb-14 23:00:00.0000,  3.067899014448844E+05,  2.093872616369326E+05,  1.016010284642300E+04, -5.423988569043734E-01,  8.999321481692615E-01,  9.136869710964202E-02,
2460355.500000000, A.D. 2024-Feb-15 00:00:00.0000,  3.048216773798323E+05,  2.126161805581623E+05,  1.048850430798113E+04, -5.510472269167926E-01,  8.938983232626037E-01,  9.107509032520567E-02,
2460355.541666667, A.D. 2024-Feb-15 01:00:00.0000,  3.028224462781531E+05,  2.158232338462314E+05,  1.081583295844076E+04, -5.596248748517244E-01,  8.877847333050241E-01,  9.077270162680823E-02,
2460355.583333333, A.D. 2024-Feb-15 02:00:00.0000,  3.007924639566207E+05,  2.190081360673073E+05,  1.114205729868845E+04, -5.681311268305499E-01,  8.815923345726382E-01,  9.046159544538140E-02,
2460355.625000000, A.D. 2024-Feb-15 03:00:00.0000,  2.987319886321401E+05,  2.221706052356887E+05,  1.146714606274210E+04, -5.765653233121476E-01,  8.753220863791278E-01,  9.014183686378835E-02,
2460355.666666667, A.D. 2024-Feb-15 04:00:00.0000,  2.966412808702789E+05,  2.253103628243260E+05,  1.179106822005865E+04, -5.849268190113653E-01,  8.689749508458992E-01,  8.981349159489987E-02,
2460355.708333333, A.D. 2024-Feb-15 05:00:00.0000,  2.945206035340974E+05,  2.284271337745214E+05,  1.211379297776264E+04, -5.932149828140821E-01,  8.625518926765516E-01,  8.947662595994965E-02,
